protein,fc_pre,p_pre,fc_post,p_post,fc_interaction,p_interaction,fdr_pre,fdr_post,fdr_interaction
SLAMF7,0.29847500000000005,0.08297464944632876,-0.07437499999999998,0.7890875415248453,-0.3606142857142857,0.34756537644767727,0.3167716917376629,0.9038359442495109,0.9471774407456163
SLC39A5,0.52445,0.006197576574197052,0.4418875,0.08319896670344132,-0.13501428571428575,0.6346491495847126,0.14708569444786923,0.27220330086270667,0.9619401148472417
SMOC2,0.11331,0.1409949185456753,0.011139999999999988,0.9061926317371628,-0.10217000000000001,0.26841908867288594,0.40591406614067166,0.9623263010155844,0.9471774407456163
SMPDL3A,0.13145,0.009830501146170682,0.15194999999999997,0.010789963935817002,0.020499999999999997,0.7305468284998345,0.16058218162856128,0.10101818580292773,0.9775110266602266
SPINK4,0.0834375,0.48971164319063876,-0.00015000000000001124,0.9989082711965356,-0.16507142857142856,0.3690315787364536,0.7318274708515242,0.9992483829674571,0.9471774407456163
SPINT2,0.1834,0.03261315917309724,0.09923,0.025807376021310797,-0.08417,0.32340835831731535,0.22551429244478374,0.13861438894078815,0.9471774407456163
SPON1,0.28697,0.0015439959155031326,0.35155000000000003,0.0005312679726137971,0.06458,0.28133672849066255,0.08956288225289696,0.04218554874430638,0.9471774407456163
SPRY2,0.29705,0.09745210151307221,0.28505555555555556,0.3430814121025918,-0.11901111111111105,0.6884668097579749,0.3402088006228764,0.6185319187346633,0.9626164392654134
SRPK2,0.27178749999999996,0.20104479753235321,0.696025,0.0010434779223673408,0.4321571428571428,0.12314312250908734,0.4789275200524941,0.05895650261375476,0.9471774407456163
STX8,0.8412,0.019815018064544766,0.869425,0.027096252871088862,0.0744142857142857,0.8965171603737283,0.19692773510354647,0.1418533135794535,0.9939549333965099
SULT2A1,-0.11257499999999997,0.5567582960908712,-0.10982499999999999,0.5903712708117748,-0.045814285714285745,0.8637992958002977,0.7852884656336917,0.8016229101334497,0.9938501124438283
TANK,-0.05723999999999999,0.8027444866045311,-0.36844444444444446,0.3701903362681215,-0.32588888888888895,0.5198369423116237,0.9170689209537646,0.6427092313848712,0.9519862693342023
TBC1D5,0.8660625,0.016488157568847698,1.3297,0.01909677117239224,0.5463571428571429,0.40332473605359775,0.18792396730917132,0.12149713735902679,0.9471774407456163
TFF2,0.18616000000000002,0.008168611047797756,0.10222,0.19945725242032603,-0.08394000000000001,0.19451758502004443,0.158084765867325,0.45997284741830285,0.9471774407456163
TGFA,0.2461375,0.06459859463194878,-0.15638750000000004,0.7168266959968317,-0.41625714285714294,0.380695385872924,0.2858293238383517,0.8640232129911602,0.9471774407456163
TGFB1,0.19237999999999997,0.06769171560217505,0.05699,0.740492971147706,-0.13538999999999998,0.39765431736230994,0.2928987635334172,0.8771774105545216,0.9471774407456163
TIMP3,1.0676700000000001,0.006192578003336301,0.8872699999999998,0.09484377491430257,-0.18039999999999995,0.45997834222319345,0.14708569444786923,0.29393566529348203,0.9471774407456163
TLR3,0.021689999999999994,0.4534613292417613,0.06096,0.4211290863218867,0.039270000000000006,0.6137322104818674,0.702424063357061,0.6846318660271452,0.9619401148472417
TNF__Inflammation,-0.03676999999999998,0.8259618077441411,0.00943333333333333,0.9332048213682422,0.11407777777777778,0.47282940604288004,0.9258422409472198,0.973634859793997,0.9471774407456163
TNFAIP8,0.07848000000000001,0.6967243047096161,0.2108111111111111,0.38709676599738907,0.11506666666666662,0.751899471212106,0.8737224502262331,0.6551211396891297,0.9807934968107775
TNFRSF11A,0.1065,0.09480433968901388,0.06465,0.6667835008448387,-0.04184999999999999,0.8090080074853704,0.3359893244949611,0.8411865757524346,0.9878909085586111
TNFRSF11B,0.21423,0.004474023340030104,0.19058999999999998,0.01800033617788727,-0.02364000000000001,0.6803979109552296,0.132455724147496,0.11911033263656036,0.9619401148472417
TNFRSF13B,0.10139000000000001,0.12950067688088404,0.07987999999999999,0.1947324562302651,-0.021509999999999994,0.7701840714557789,0.3952824917893389,0.45520966584428807,0.9812334329398464
TNFRSF13C,0.04931,0.6800323289148242,-0.04001111111111112,0.7603480744861721,-0.10741111111111108,0.5963172849687562,0.8626662272675966,0.8894141355095471,0.9619401148472417
TNFRSF14,0.19657,0.008484457844506592,0.10169999999999998,0.3955528638002339,-0.09487000000000002,0.3268264851821554,0.158084765867325,0.6633186722860087,0.9471774407456163
TNFRSF4,0.008760000000000014,0.7782605399356222,-0.03429000000000001,0.5856504180964477,-0.04305000000000002,0.4978607954263049,0.9062740651331184,0.7995543347431986,0.9519862693342023
TNFSF10,-0.07943,0.14969955967953985,-0.050940000000000006,0.6050920191199745,0.028489999999999998,0.7837255077810495,0.4185675274429755,0.8081335597150143,0.9839089183419631
TNFSF11,-0.6617375000000001,0.0010349885700268544,-0.16233750000000008,0.21574882978584528,0.4753999999999999,0.06411965025890633,0.06910900951679315,0.47875382319547843,0.9131181923353178
TNFSF12,0.22409000000000004,0.002414990571037341,0.26647000000000004,0.12387637610247053,0.04237999999999997,0.7789293830723051,0.10218566111477977,0.34694832506106615,0.9839089183419631
TNFSF13,0.16219,0.0010227169252134927,0.06251,0.36464903433782436,-0.09967999999999998,0.1595893020415147,0.06910900951679315,0.6381781497830902,0.9471774407456163
TPP1,0.26891,0.0017265746196272799,0.23416,0.13719031288157657,-0.03474999999999999,0.7919331521893569,0.09223047695390815,0.36910727037186075,0.985768737086236
TPSAB1,-0.08099,0.07442442860131424,-0.07379,0.21135765823516037,0.007200000000000007,0.8790554672200371,0.3041153980954954,0.47257899535380604,0.9939549333965099
TPT1,-0.39893,0.0758721289640043,-0.06962222222222218,0.7752244347429549,0.34976666666666667,0.28920440938199427,0.3074652619258547,0.8973322312800042,0.9471774407456163
TRAF2,0.6594125000000001,0.12163123527499432,1.20345,0.01901656841232151,0.6526571428571427,0.3498902320929821,0.382195261217041,0.12149713735902679,0.9471774407456163
TREM2,0.08985999999999998,0.07815117815827846,0.08175000000000002,0.16724629961089563,-0.008109999999999964,0.8341955890167703,0.309862566031069,0.41676813253334294,0.9911725684990748
TRIM21,0.580875,0.04911759812884406,0.5859375,0.012050356456269893,0.05765714285714285,0.8658268236756603,0.2581595471999858,0.10425158837055143,0.9938501124438283
TRIM5,0.5964,0.03886171234750502,0.9191374999999999,0.04669484206753288,0.3390428571428571,0.5043875154879859,0.24344501253085232,0.18990950360553993,0.9519862693342023
VASH1,-0.07048750000000001,0.4486080440107215,-0.06688750000000002,0.683426881308641,0.03882857142857143,0.8660118994271127,0.6992097789408488,0.8448632587024221,0.9938501124438283
VEGFA,0.18486999999999998,0.027148044401325032,-0.006120000000000012,0.9785878152937126,-0.19099,0.41549533564045815,0.21537709065064128,0.9890752300323521,0.9471774407456163
VEGFD,0.05329999999999998,0.14955321926740017,0.10149999999999999,0.16831783544818574,0.04819999999999998,0.5381666804411757,0.4185675274429755,0.41804461000796117,0.9519862693342023
WAS,0.31338,0.5147957369341952,0.9769000000000001,0.06702379706568402,0.685188888888889,0.13077377086016198,0.7500365578314022,0.23583338445085156,0.9471774407456163
WFIKKN2,0.075,0.22818375175133307,0.041679999999999995,0.44405150819342654,-0.03332,0.6234208426647567,0.5121577500587178,0.701787698263737,0.9619401148472417
WNT9A,-0.08802999999999998,0.4853300611921483,-0.010311111111111123,0.9177557233597097,0.05887777777777778,0.6745545104395316,0.7278712198991995,0.9665469627857719,0.9619401148472417
YTHDF3,0.6230300000000002,0.21142666643197683,-0.017111111111111115,0.9681472912403353,-0.8201555555555556,0.28546302311025823,0.48919806379842934,0.9855505561952468,0.9471774407456163
A1BG,0.06771,0.35277621463949926,0.00713,0.8494118490940125,-0.06058,0.48238850881866735,0.6319856820797859,0.9329241168740966,0.9471774407456163
ABO,0.09414999999999998,0.5964326219372902,0.20237777777777774,0.18706690295224654,0.09319999999999998,0.6971364716522488,0.8130062618566842,0.4446122776457071,0.9661259215633524
ACE,0.13483,0.13087695406786304,0.10853333333333332,0.3222116066814807,-0.04066666666666668,0.7806546772224912,0.3978364162294148,0.5953822015284216,0.9839089183419631
ACHE,-0.04697499999999999,0.6441798322550212,-0.09932000000000002,0.19412803429319261,-0.008725000000000024,0.9514358383295989,0.8445338452321518,0.4544606890465338,0.9940568131447077
ACP1,-0.2349625,0.08653556732876894,0.06663,0.62487807164165,0.4163,0.06727508026847351,0.3230514571943115,0.8163298356494793,0.9151422335713614
ACRV1,0.1835125,0.28993877162479614,-0.13523999999999997,0.37741505817112664,-0.3093125,0.17580881541895635,0.5797037768246098,0.649206932615205,0.9471774407456163
ACYP1,-0.09656249999999998,0.8171266816322904,0.43018999999999996,0.06659494379143202,0.37141250000000003,0.4159230623379331,0.9219347890305949,0.23583338445085156,0.9471774407456163
ADAM12,0.06697499999999998,0.7504998314622636,-0.05405000000000001,0.735282541828967,-0.08401249999999999,0.7161594991933731,0.8948143793253551,0.874953466137507,0.9740601361691527
ADAMTS1,0.5588124999999999,0.032230189211617064,0.07590999999999996,0.6897059795453099,-0.470475,0.10799319444381866,0.22492231806111862,0.847415746701266,0.9471774407456163
ADAMTS4,-0.13033749999999997,0.7289459660678792,-0.07695999999999996,0.7975479126702962,0.05687499999999995,0.9202660330320789,0.8882760281987466,0.9086519109157278,0.9940568131447077
ADD1,-0.24085,0.5488960965590431,0.24276000000000003,0.3039203077415165,0.35076250000000003,0.3934254705350398,0.7805695700341089,0.5756129252833632,0.9471774407456163
ADGRD1,0.06456249999999998,0.13829300691555765,-0.09570000000000001,0.09537234700162495,-0.102075,0.17854468068925222,0.4053370932926319,0.294353394264939,0.9471774407456163
ADH1B,0.19031249999999997,0.14023622095932375,-0.16022,0.24076743946071122,-0.377125,0.07224381569611091,0.40591406614067166,0.5052676693825497,0.9151422335713614
ADIPOQ,0.21898999999999996,0.09226666378120818,-0.06571999999999999,0.4817001625657643,-0.28470999999999996,0.11693412577356066,0.3316495208313247,0.7294692445456423,0.9471774407456163
AFAP1,-0.21182500000000004,0.1605734701744415,0.5488299999999999,0.10494403320360216,0.59075,0.05602506681524281,0.4303032712367856,0.31412404456826676,0.9064257716854434
AFM,0.14669000000000001,0.09087146583305676,-0.09814,0.07610003106267159,-0.24483000000000002,0.01960861161818232,0.33001281411312827,0.2569906796116427,0.8143181893514128
AGT,0.11340000000000003,0.2684270856557224,0.01612222222222222,0.6481032144417924,-0.08132222222222224,0.43968235923415766,0.5569482893054466,0.832135849500218,0.9471774407456163
AHSG,0.14513000000000004,0.33969527133968574,0.13470000000000001,0.0736990700711857,-0.034166666666666644,0.8540649229914564,0.6226313852272063,0.24965204472196437,0.9938501124438283
AKAP12,0.03212499999999998,0.6183030508179983,-0.07765,0.439346615246725,-0.11133749999999998,0.4383120131709648,0.8286988415917573,0.6987690261871067,0.9471774407456163
AKR7L,-0.536725,0.04291474246194052,-0.032250000000000015,0.788251994565865,0.5335875,0.03218226346038124,0.24766451270971665,0.9035834412932154,0.818148604207796
ALPI,-0.4241499999999999,0.0023185020983754073,-0.5310500000000001,0.040446626786595455,-0.24128750000000004,0.40360912318264514,0.10218566111477977,0.17427195485465335,0.9471774407456163
AMOT,0.04087500000000001,0.7060242407604478,0.12314,0.183277945323652,0.029187499999999998,0.7763689781900681,0.8777618404745452,0.44002396624388834,0.9827708090374321
AMY1A_AMY1B_AMY1C,0.12678000000000003,0.12211550891811652,0.0706888888888889,0.2329157914582802,-0.04277777777777779,0.673437481307199,0.38248972835972955,0.4971029451831099,0.9619401148472417
ANKMY2,0.6822625000000001,0.05328271226710742,1.27394,0.0011750224458953742,0.2872625,0.5152543399404286,0.2671409703767263,0.06164671332215373,0.9519862693342023
ANXA1,-0.10782500000000006,0.4042983772004775,-0.047699999999999965,0.6991204154655561,0.031737500000000085,0.8452483895965575,0.6717470226381953,0.8526424992269838,0.9921602299275276
APCS,0.22879,0.06412242870417598,0.11724000000000001,0.023420720584909762,-0.11154999999999997,0.3980305122282961,0.2858293238383517,0.13232707130474017,0.9471774407456163
APOA1,0.19517,0.11727441286848309,0.042260000000000006,0.44023875679793545,-0.15291000000000002,0.28420686401961837,0.37730147137714193,0.6987690261871067,0.9471774407456163
APOA2,-0.6325799999999999,0.023187471353560255,-0.026711111111110932,0.9689965785708164,0.6321111111111111,0.4635582304981628,0.20449843111752022,0.9855505561952468,0.9471774407456163
APOA4,-0.01146999999999999,0.9237199900285613,0.007860000000000011,0.9097988569375175,0.019330000000000003,0.8944250824146021,0.9666666148170039,0.9642817610686965,0.9939549333965099
APOB,-0.15990000000000001,0.326982981846272,-0.07619999999999996,0.5605681754348795,0.014888888888888889,0.9270141662494609,0.6122855326095266,0.7850238456368939,0.9940568131447077
APOC1,0.21079999999999996,0.30339185775280175,-0.021679999999999984,0.7434361162221705,-0.23248000000000002,0.3452719007266619,0.5892237650859379,0.8793137316669634,0.9471774407456163
APOD,0.10737000000000001,0.42346857087342127,0.02364,0.7047003446692057,-0.08373000000000001,0.6194117758880224,0.6846620519596706,0.8548271602423151,0.9619401148472417
APOE,0.04540000000000001,0.6642853977026049,0.14733000000000002,0.0074310944404712255,0.10193000000000003,0.343875669351855,0.8534118446762307,0.09825808407701042,0.9471774407456163
APOF,0.16841,0.2653067406438911,0.11194444444444446,0.03700354826607146,-0.06554444444444446,0.6958137434217356,0.5547837750973323,0.16699911644503526,0.965203389127979
APOL1,0.16537,0.2531243629742519,0.048788888888888916,0.7863438590823486,-0.1551111111111111,0.5279973691131374,0.5418862932315189,0.9024524445249767,0.9519862693342023
APPL2,0.7705875,0.05499061305047131,1.31791,0.02511467095101314,0.20610000000000006,0.6163026347326632,0.269829384393246,0.13638983965633383,0.9619401148472417
ARHGAP45,0.5333375,0.12518750190477954,1.17442,0.010461840137078926,0.3678375,0.38659306758945516,0.38797561244329354,0.10042271686228481,0.9471774407456163
ASGR2,-0.0022400000000000033,0.9875390232696502,0.005455555555555559,0.9509279013685245,-0.002677777777777742,0.9901032560258074,0.9945811572582852,0.9789879386654082,0.9979153914935925
ATRN,0.042249999999999996,0.35276277074578755,-0.02504,0.3288699297226289,-0.06728999999999999,0.16554892365453258,0.6319856820797859,0.6046432124687633,0.9471774407456163
B2M,0.16596,0.17473794480157417,0.03287999999999999,0.7414907925066554,-0.13308000000000003,0.4331193201998046,0.4479756385925174,0.877719560187169,0.9471774407456163
BABAM1,0.020637499999999975,0.8938125020753819,-0.10299,0.3660105423111094,-0.176625,0.1499189755470278,0.9531837136469953,0.6389417547890905,0.9471774407456163
BAG4,0.16978749999999998,0.34987334376700957,0.24078,0.06961848590982699,0.06659999999999995,0.750979929034336,0.6294720661282757,0.24091768151127407,0.9807934968107775
BCHE,0.19654,0.15841589400915113,0.10422222222222222,0.1505936292961152,-0.09442222222222221,0.5629765835811332,0.4279367017677313,0.3901623305749439,0.9519862693342023
BCL2L15,0.6425124999999999,0.01937917197168394,-0.26800999999999997,0.29877021702539663,-0.6713375,0.04904235194492295,0.19557345994543107,0.5729407736044999,0.9064257716854434
BLNK,-0.22000000000000003,0.5593992506887819,0.08804,0.6568278410360522,0.4165125,0.3719154049208623,0.7865539697497546,0.8367393656308769,0.9471774407456163
BMP10,0.09032500000000002,0.26199739240319236,-0.07875000000000001,0.3334461452699042,-0.1244625,0.355769336662369,0.5517909239287305,0.6088414670122297,0.9471774407456163
BMPER,0.11515,0.08265801262502775,-0.06161000000000001,0.18328954499365582,-0.134825,0.09328589875028538,0.31620994933897334,0.44002396624388834,0.9418349502692044
BNIP3L,0.48633750000000003,0.09547818840822055,0.34352,0.09483345646300478,-0.20546250000000005,0.5992325146574697,0.3368162926393869,0.29393566529348203,0.9619401148472417
BTD,0.08438999999999999,0.3275870288268913,-0.01688,0.7721595110901884,-0.10127,0.3715021190646315,0.6126357038150265,0.895973397939563,0.9471774407456163
C1QL2,0.04561249999999996,0.7476421436119299,0.0546,0.6638174234867547,0.08062500000000003,0.612891974808127,0.8937681928979407,0.8400898433150934,0.9619401148472417
